TS ID,TS Name,TS Location,Limits Number,Limits Version,Job Order,Programming Lot,Lot Number,Product Number,Product Expiry,Product Firmware Description,Software Number,Software Version
EQ1000004-8,CEQ0178,EPL-AR2-Line1,D1012493,1.9,6171-ASM-00000546,21195-200,21195-200,M1000226,2022-10-31,F1000227 COVID Ag,D1012492,1.3.7902.16339

Team Lead,Operator,Start,Finish,Serial,Host Serial,Index,Passed,Time,Firmware Test,MAC,Time,Serial Test,Time,Self-Test Test,Result,Unloaded3V3,Loaded3V3,Unloaded6V,Loaded6V,T1Freq,T1Cur,T2Freq,T2Cur,TDFreq,C1Freq,C2Freq,Time,Program Test,Time,Batch Test,Time,Bluetooth Test,RSSI,MAC,Time,LED Test,CurrentBase,CurrentG,CurrentR,Time,Button Test,Time,Metadata Test,Test Type,Version,Component,Batch,Sponsorship,Expiry,Firmware,Description,Time
DHANN,SLIAO,2021-10-18T06:43:12.2093747+10:00,2021-10-18T06:43:27.0612680+10:00,101274241,682449290,3,True,14851,True,D4:DF:18:10:94:AB,2324,True,334,True,2,3079,2966,5822,4830,5282,3141,12116,2015,106,7442,7738,75,True,6723,True,2317,True,-52,FD:33:10:9D:28:93,1369,True,3262,4863,5270,406,True,684,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,611
DHANN,SLIAO,2021-10-18T06:43:15.4764354+10:00,2021-10-18T06:43:29.4867350+10:00,101274242,682051906,2,True,14010,True,CF:C4:A9:A0:F5:51,2074,True,5,True,2,3051,2953,5758,4852,4849,3227,8595,2101,374,7854,8082,251,True,6697,True,2397,True,-51,CF:C4:A9:A0:F5:51,1027,True,3341,4776,5171,254,True,684,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,612
DHANN,SLIAO,2021-10-18T06:43:18.2919937+10:00,2021-10-18T06:43:31.9711792+10:00,101274243,682113409,1,True,13679,True,C0:2C:43:77:07:16,1987,True,4,True,2,3091,2966,5854,4878,5847,3200,11549,2085,391,6897,7353,15,True,6712,True,2329,True,-49,C0:2C:43:77:07:16,1186,True,3217,4709,5131,146,True,679,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,611
DHANN,SLIAO,2021-10-18T06:43:28.4305172+10:00,2021-10-18T06:43:42.2637714+10:00,101274244,682090747,4,True,13833,True,C4:98:04:F4:C3:83,366,True,166,True,2,3093,2984,5849,4862,5172,3184,9587,2069,388,7531,8897,1397,True,6833,True,2349,True,-53,D0:62:9A:0A:83:C5,1226,True,3346,4968,5379,180,True,691,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,614
DHANN,SLIAO,2021-10-18T06:43:31.6650040+10:00,2021-10-18T06:43:45.7386278+10:00,101274245,682449290,3,True,14073,True,F7:4B:B9:C9:43:79,2217,True,7,True,2,3046,2936,5790,4814,5272,3248,13068,2090,945,7436,7600,11,True,6757,True,2383,True,-52,F7:4B:B9:C9:43:79,1110,True,3296,4748,5136,273,True,683,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,614
DHANN,SLIAO,2021-10-18T06:43:38.6509284+10:00,2021-10-18T06:43:53.0527378+10:00,101274246,682113409,1,True,14401,True,C6:4A:40:F0:97:D7,566,True,54,True,2,3067,2950,5768,4809,6318,3147,12378,2010,37,7259,6738,1447,True,6859,True,2429,True,-50,F8:65:9C:CF:55:22,1394,True,3144,4698,5134,310,True,685,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,644
DHANN,SLIAO,2021-10-18T06:43:35.2600393+10:00,2021-10-18T06:43:54.5831719+10:00,4294967295,682051906,2,False,19323,False,,19323
DHANN,SLIAO,2021-10-18T06:43:46.6700258+10:00,2021-10-18T06:44:01.5660270+10:00,101274247,682090747,4,True,14896,True,E9:2F:3C:D7:04:A7,627,True,346,True,2,3048,2938,5725,4782,6897,3104,7993,2010,25,7756,8460,1093,True,6826,True,2418,True,-52,D8:11:4F:61:6E:71,1791,True,3278,4954,5354,455,True,689,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,642
DHANN,SLIAO,2021-10-18T06:44:00.1217910+10:00,2021-10-18T06:44:14.3849291+10:00,101274248,682449290,3,True,14263,True,FE:28:09:60:5C:02,2033,True,48,True,2,3067,2950,5758,4814,7431,3152,14374,2010,311,6878,6491,16,True,6702,True,2429,True,-52,FE:28:09:60:5C:02,1314,True,3300,4751,5151,386,True,686,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,642
DHANN,SLIAO,2021-10-18T06:44:02.6324789+10:00,2021-10-18T06:44:17.4796395+10:00,101274249,682051906,2,True,14847,True,E6:20:36:F2:CC:7A,1988,True,48,True,2,3059,2944,5715,4728,4490,3173,9789,1994,54,8195,8767,16,True,6687,True,2433,True,-51,E6:20:36:F2:CC:7A,2046,True,3280,4793,5193,292,True,685,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,644
